value,optlen,family,argv,mode,size,_vtids_length,tidptr,parent_comm,count,transport_header_type,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,state,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,saddr,uid,frag_off,ruid,nodep,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,tos,envp,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,16384,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d,,,,,87906231,,,0,,,,673792,,,,
,,,,,,,,,32768,,syscall_getdents64,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,1,,,1,,,,,,,,208,,,,,,,,,,,92230484084898,,,0,,,,,,,,344400
,,,,,,,,,32768,,syscall_getdents64,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,92230484151512,,,0,,,,,,,,344400
,,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,88005866,,,0,,,,,,,,
,,,,16384,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modprobe.d,,,,,88045241,,,0,,,,673792,,,,
,,,,,,,,,32768,,syscall_getdents64,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,1,,,1,,,,,,,,120,,,,,,,,,,,92230484208751,,,0,,,,,,,,377344
,,,,,,,,,32768,,syscall_getdents64,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,92230484230574,,,0,,,,,,,,377344
,,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,88084460,,,0,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modprobe.d/aliases.conf,,,,,88095085,,,0,,,,655360,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,345232,,655,,,,,,,,,,,88149980,,,0,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,345232,,0,,,,,,,,,,,88198678,,,0,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,88204928,,,0,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d/blacklist-rtl8192cu.conf,,,,,88215657,,,0,,,,655360,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,345232,,20,,,,,,,,,,,88231542,,,0,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,345232,,0,,,,,,,,,,,88241542,,,0,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,88244876,,,0,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d/blacklist-rtl8xxxu.conf,,,,,88253053,,,0,,,,655360,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,345232,,19,,,,,,,,,,,88267115,,,0,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,345232,,0,,,,,,,,,,,88274563,,,0,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,88277844,,,0,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d/dkms.conf,,,,,88284876,,,0,,,,655360,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,345232,,127,,,,,,,,,,,88298000,,,0,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,345232,,0,,,,,,,,,,,88305605,,,0,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,88308886,,,0,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modprobe.d/fbdev-blacklist.conf,,,,,88316282,,,0,,,,655360,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,345232,,390,,,,,,,,,,,88329719,,,0,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,345232,,0,,,,,,,,,,,88382740,,,0,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,88386177,,,0,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d/ipv6.conf,,,,,88393208,,,0,,,,655360,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,345232,,65,,,,,,,,,,,88406750,,,0,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,345232,,0,,,,,,,,,,,88416646,,,0,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,88419979,,,0,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.softdep,,,,,88427635,,,0,,,,655360,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,345232,,55,,,,,,,,,,,88444458,,,0,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,345232,,0,,,,,,,,,,,88449875,,,0,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,88453000,,,0,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/proc/cmdline,,,,,88458521,,,0,,,,655360,,,,
,,,,,,,,,4095,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2129246988,,259,,,,,,,,,,,88490135,,,0,,,,,,,,
,,,,,,,,,3836,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2129247247,,0,,,,,,,,,,,88502843,,,0,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,88505760,,,0,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.dep.bin,,,,,88541906,,,0,,,,655360,,,,
,,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,88578989,,,0,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.alias.bin,,,,,88585551,,,0,,,,655360,,,,
,,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,88616593,,,0,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.symbols.bin,,,,,88622895,,,0,,,,655360,,,,
,,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,88648988,,,0,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.builtin.bin,,,,,88655186,,,0,,,,655360,,,,
,,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,88675499,,,0,,,,,,,,
,,,,,,,,,,,sched_process_exit,,,,,0,,7022906455,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,15133,,,,,0,,,,3,,,,,,,,,1,,,1,,modprobe8:0,,,,,,,,,,20,,,,,,,89049143,,,0,,,,,,,,
,,16,,,,,,,,,syscall_socket,,,,,0,,14053665166,,,sudoTracing.sh,,,,,238440,,,,,,,,,,,,,,,,3,,,,,,0,,,,231,,,,,,,,,2,,,2,,,,,,,,-93,,,,,,,,,,,92230482126573,,,0,,,,,,9,,
,,,,,,1,,kworker/u8:0,,,sched_process_fork,,4026531836,15134,,0,,7022906455,15134,,kworker/u8:0,,,,,298888,,,7342,,,,15134,,,,,,,,,,,,,,,0,,,,9,,,,,,,,,1,,7342,1,,,,,kworker/u8:0,,,,,,,,,,4026531836,,,,89263621,,,0,,,,,,,,
,,,,,,,,,,,sched_process_exec,,,,15134,0,,7022906455,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,15134,,,,,0,,,,8,,,,,,,,,1,,,1,,,,,,,,,,,,,,/sbin/modprobe,,,,,89526068,,,0,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92230485808796,,,0,,,,,,,,
,,,,4,,,,,,,syscall_access,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,92230485843744,,,0,,,,,,,,
,,,,3,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,89703150,,,0,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,89722681,,,0,,,,,,,,
,,,,63840,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/usr/lib/arm-linux-gnueabihf/libarmmem.so,,,,,89752629,,,0,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2127611920,,512,,,,,,,,,,,89766848,,,0,,,,,,,,
,,,,,,,,,1000,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2127610664,,1000,,,,,,,,,,,89779296,,,0,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2127610608,,45,,,,,,,,,,,89785285,,,0,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,89850233,,,0,,,,,,,,
,,,,1,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/ld.so.cache,,,,,89883462,,,0,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,89899191,,,0,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92230486061659,,,0,,,,,,,,
,,,,63840,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/arm-linux-gnueabihf/libc.so.6,,,,,89925337,,,0,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2127611768,,512,,,,,,,,,,,89936795,,,0,,,,,,,,
,,,,,,,,,2880,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2127608632,,2880,,,,,,,,,,,89947003,,,0,,,,,,,,
,,,,,,,,,47,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2127608576,,47,,,,,,,,,,,89956795,,,0,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,90034920,,,0,,,,,,,,
,,,,16384,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d,,,,,90968457,,,0,,,,673792,,,,
,,,,,,,,,32768,,syscall_getdents64,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,1,,,1,,,,,,,,208,,,,,,,,,,,92230487143373,,,0,,,,,,,,7086416
,,,,,,,,,32768,,syscall_getdents64,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,92230487198842,,,0,,,,,,,,7086416
,,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,91053196,,,0,,,,,,,,
,,,,16384,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modprobe.d,,,,,91086165,,,0,,,,673792,,,,
,,,,,,,,,32768,,syscall_getdents64,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,1,,,1,,,,,,,,120,,,,,,,,,,,92230487248945,,,0,,,,,,,,7119360
,,,,,,,,,32768,,syscall_getdents64,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,92230487272122,,,0,,,,,,,,7119360
,,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,91126165,,,0,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modprobe.d/aliases.conf,,,,,91136373,,,0,,,,655360,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,7087248,,655,,,,,,,,,,,91185591,,,0,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,7087248,,0,,,,,,,,,,,91236633,,,0,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,91243091,,,0,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d/blacklist-rtl8192cu.conf,,,,,91254081,,,0,,,,655360,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,7087248,,20,,,,,,,,,,,91269966,,,0,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,7087248,,0,,,,,,,,,,,91278820,,,0,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,91282362,,,0,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d/blacklist-rtl8xxxu.conf,,,,,91290226,,,0,,,,655360,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,7087248,,19,,,,,,,,,,,91304289,,,0,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,7087248,,0,,,,,,,,,,,91312049,,,0,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,91315382,,,0,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d/dkms.conf,,,,,91322570,,,0,,,,655360,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,7087248,,127,,,,,,,,,,,91337570,,,0,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,7087248,,0,,,,,,,,,,,91345122,,,0,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,91348299,,,0,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modprobe.d/fbdev-blacklist.conf,,,,,91355538,,,0,,,,655360,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,7087248,,390,,,,,,,,,,,91370122,,,0,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,7087248,,0,,,,,,,,,,,91423038,,,0,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,91426371,,,0,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d/ipv6.conf,,,,,91433455,,,0,,,,655360,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,7087248,,65,,,,,,,,,,,91446632,,,0,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,7087248,,0,,,,,,,,,,,91456632,,,0,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,91459913,,,0,,,,,,,,
