value,optlen,family,argv,mode,size,_vtids_length,tidptr,parent_comm,transport_header_type,count,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,saddr,uid,frag_off,ruid,nodep,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,tos,envp,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,,,,,,1,,net_dev_queue,229,,,,0,,504201042,,4,sudoTracing.sh,,,,,713104,1,,3227599695,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,43539,61747,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2563663928,,1322077219,,,,,64,48939061,,,67,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,504201042,,4,sudoTracing.sh,,,,,713104,1,,3227601143,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,43540,61746,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2563664312,,1322077219,,,,,64,49156769,,,67,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,504201042,,4,sudoTracing.sh,,,,,713104,1,,3227602591,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,43541,61745,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2563664696,,1322077219,,,,,64,49174269,,,67,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,504201042,,4,sudoTracing.sh,,,,,713104,1,,3227604039,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,43542,61744,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2563665080,,1322077219,,,,,64,49300883,,,67,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,504201042,,4,sudoTracing.sh,,,,,713104,1,,3227605487,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,43543,61743,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2563665464,,1322077219,,,,,64,49424632,,,67,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,504201042,,4,sudoTracing.sh,,,,,713104,1,,3227606935,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,43544,61742,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2563665848,,1322077219,,,,,64,49550465,,,67,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1008402084,,,sudoTracing.sh,,,,,713104,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,0,,,0,,,,,,,,16257,,,,,,,,,,,49592235,,,67,,,,,,,,
,,,,,,,,,,,syscall_kill,,,,,0,,1008402084,,,sudoTracing.sh,,,,,713104,,,,,,,,,,,,,13,,,,,,,,0,,,,39,,,,,,,16257,,0,,,0,,,,,,,,0,,,,,,,,,,,92251920584205,,,67,,,,,,,,
,,,,,,,,,,,syscall_getpgid,,,,,0,,1008402084,,,sudoTracing.sh,,,,,713104,,,,,,,,,,,,,,,,,,,,,0,,,,108,,,,,,,16257,,0,,,0,,,,,,,,2155,,,,,,,,,,,92251920610507,,,67,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,504201042,,4,sudoTracing.sh,,,,,713104,1,,3227608383,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,43545,61741,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2563666232,,1322077219,,,,,64,49688954,,,67,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,504201042,,4,sudoTracing.sh,,,,,713104,1,,3227609831,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,43546,61740,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2563666616,,1322077219,,,,,64,49788276,,,67,1500,,40460,16,,6,,
