value,optlen,family,argv,mode,size,path,_vtids_length,tidptr,parent_comm,count,transport_header_type,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,state,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,saddr,uid,frag_off,ruid,nodep,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,tos,envp,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,modprobe8:9,,,,,1640856,,1,,3187228339,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15324,24427,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2638282040,,1322077219,,,,,64,31144709,,,12,1500,,40460,16,,6,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.dep.bin,,,,,31164032,,,12,,,,655360,,,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,modprobe8:9,,,,,1640856,,1,,3187229787,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15325,24426,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2638282424,,1322077219,,,,,64,31265906,,,12,1500,,40460,16,,6,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,31276739,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.alias.bin,,,,,31284812,,,12,,,,655360,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,31319395,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.symbols.bin,,,,,31326218,,,12,,,,655360,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,31355541,,,12,,,,,,,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,modprobe8:9,,,,,1640856,,1,,3187231235,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15326,24425,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3004301496,,1322077219,,,,,64,31414187,,,12,1500,,40460,16,,6,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.builtin.bin,,,,,31376947,,,12,,,,655360,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,31445072,,,12,,,,,,,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,modprobe8:9,,,,,1640856,,1,,3187232683,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15327,24424,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3004301880,,1322077219,,,,,64,31539967,,,12,1500,,40460,16,,6,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,modprobe8:9,,,,,1640856,,1,,3187234131,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15328,24423,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3004302264,,1322077219,,,,,64,31644394,,,12,1500,,40460,16,,6,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,modprobe8:9,,,,,1640856,,1,,3187235579,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15329,24422,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3004302648,,1322077219,,,,,64,31786268,,,12,1500,,40460,16,,6,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,modprobe8:9,,,,,1640856,,1,,3187237027,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15330,24421,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3004303032,,1322077219,,,,,64,31892466,,,12,1500,,40460,16,,6,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,modprobe8:9,,,,,1640856,,1,,3187238475,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15331,24420,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3004303416,,1322077219,,,,,64,32037778,,,12,1500,,40460,16,,6,,
,,,,,,,,,,,,sched_process_exit,,,,,0,,772392058,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,15345,,,,,0,,,,3,,,,,,,,,0,,,0,,modprobe8:9,,,,,,,,,,20,,,,,,,32061996,,,12,,,,,,,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,swapper/0,,,,,1640856,,1,,3187239923,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15332,24419,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3004303800,,1322077219,,,,,64,32193141,,,12,1500,,40460,16,,6,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,startTracing.sh,,,,,1640856,,1,,3187241371,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15333,24418,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3004304184,,1322077219,,,,,64,32383245,,,12,1500,,40460,16,,6,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,startTracing.sh,,,,,1640856,,1,,3187242819,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15334,24417,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3004304568,,1322077219,,,,,64,32435380,,,12,1500,,40460,16,,6,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,startTracing.sh,,,,,1640856,,1,,3187244267,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15335,24416,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3004304952,,1322077219,,,,,64,32534182,,,12,1500,,40460,16,,6,,
,,,,,,,,,,,,syscall_getpid,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,0,,,0,,,,,,,,15346,,,,,,,,,,,32584233,,,12,,,,,,,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,startTracing.sh,,,,,1640856,,1,,3187245715,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15336,24415,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3004305336,,1322077219,,,,,64,32655379,,,12,1500,,40460,16,,6,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,startTracing.sh,,,,,1640856,,1,,3187247163,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15337,24414,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3004305720,,1322077219,,,,,64,32771733,,,12,1500,,40460,16,,6,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,255,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,32824701,,,12,,,,,,,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,startTracing.sh,,,,,1640856,,1,,3187248611,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15338,24413,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3004306104,,1322077219,,,,,64,32895013,,,12,1500,,40460,16,,6,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,startTracing.sh,,,,,1640856,,1,,3187250059,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15339,24412,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3004306488,,1322077219,,,,,64,33018554,,,12,1500,,40460,16,,6,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,startTracing.sh,,,,,1640856,,1,,3187251507,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15340,24411,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3004306872,,1322077219,,,,,64,33139752,,,12,1500,,40460,16,,6,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,startTracing.sh,,,,,1640856,,1,,3187252955,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15341,24410,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3004307256,,1322077219,,,,,64,33282095,,,12,1500,,40460,16,,6,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,startTracing.sh,,,,,1640856,,1,,3187254403,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15342,24409,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3004307640,,1322077219,,,,,64,33411677,,,12,1500,,40460,16,,6,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,startTracing.sh,,,,,1640856,,1,,3187255851,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15343,24408,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3004308024,,1322077219,,,,,64,33515896,,,12,1500,,40460,16,,6,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,startTracing.sh,,,,,1640856,,1,,3187257299,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15344,24407,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3004308408,,1322077219,,,,,64,33655583,,,12,1500,,40460,16,,6,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,startTracing.sh,,,,,1640856,,1,,3187258747,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15345,24406,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3004308792,,1322077219,,,,,64,33783603,,,12,1500,,40460,16,,6,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,startTracing.sh,,,,,1640856,,1,,3187260195,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15346,24405,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,3004309176,,1322077219,,,,,64,33909384,,,12,1500,,40460,16,,6,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,startTracing.sh,,,,,1640856,,1,,3187261643,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15347,24404,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2254749880,,1322077219,,,,,64,34030945,,,12,1500,,40460,16,,6,,
,,,,,,,,,,,,sched_process_exec,,,,15346,0,,772392058,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,15346,,,,,0,,,,8,,,,,,,,,0,,,0,,,,,,,,,,,,,,/usr/bin/sudo,,,,,34095633,,,12,,,,,,,,
,,,5992968,,,,,,,,,syscall_execve,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,5984264,24,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,33330792,,,12,,,,,,,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,startTracing.sh,,,,,1640856,,1,,3187263091,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15348,24403,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2254750264,,1322077219,,,,,64,34153601,,,12,1500,,40460,16,,6,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,startTracing.sh,,,,,1640856,,1,,3187264539,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15349,24402,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2254750648,,1322077219,,,,,64,34277871,,,12,1500,,40460,16,,6,,
,,,,0,,,,,,,,syscall_access,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92234054345871,,,12,,,,,,,,
,,,,4,,,,,,,,syscall_access,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,92234054383370,,,12,,,,,,,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,startTracing.sh,,,,,1640856,,1,,3187265987,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15350,24401,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2254751032,,1322077219,,,,,64,34398027,,,12,1500,,40460,16,,6,,
,,,,3,,,,,,,,syscall_open,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,3,,,,,,/etc/ld.so.preload,,,,,34363756,,,12,,,,524288,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,34419798,,,12,,,,,,,,
,,,,59744,,,,,,,,syscall_open,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,3,,,,,,/usr/lib/arm-linux-gnueabihf/libarmmem.so,,,,,34443964,,,12,,,,524288,,,,
,,,,,,,,,,3836,,syscall_read,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2124887792,,512,,,,,,,,,,,31066480,,,12,,,,,,,,
,,,,,,,,,,512,,syscall_read,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2124886536,,1000,,,,,,,,,,,34457194,,,12,,,,,,,,
,,,,,,,,,,1000,,syscall_read,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2124886480,,45,,,,,,,,,,,34472871,,,12,,,,,,,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,startTracing.sh,,,,,1640856,,1,,3187267435,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15351,24400,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2254751416,,1322077219,,,,,64,34521568,,,12,1500,,40460,16,,6,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,34583651,,,12,,,,,,,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,startTracing.sh,,,,,1640856,,1,,3187268883,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15352,24399,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2254751800,,1322077219,,,,,64,34640838,,,12,1500,,40460,16,,6,,
,,,,59744,,,,,,,,syscall_open,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/tls/v7l/neon/vfp/libaudit.so.1,,,,,34651411,,,12,,,,524288,,,,
,,,,59744,,,,,,,,syscall_open,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/tls/v7l/neon/libaudit.so.1,,,,,34668443,,,12,,,,524288,,,,
,,,,59744,,,,,,,,syscall_open,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/tls/v7l/vfp/libaudit.so.1,,,,,34680422,,,12,,,,524288,,,,
,,,,59744,,,,,,,,syscall_open,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/tls/v7l/libaudit.so.1,,,,,34691203,,,12,,,,524288,,,,
,,,,59744,,,,,,,,syscall_open,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/tls/neon/vfp/libaudit.so.1,,,,,34701932,,,12,,,,524288,,,,
,,,,59744,,,,,,,,syscall_open,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/tls/neon/libaudit.so.1,,,,,34712557,,,12,,,,524288,,,,
,,,,59744,,,,,,,,syscall_open,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/tls/vfp/libaudit.so.1,,,,,34723130,,,12,,,,524288,,,,
,,,,59744,,,,,,,,syscall_open,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/tls/libaudit.so.1,,,,,34733442,,,12,,,,524288,,,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,startTracing.sh,,,,,1640856,,1,,3187270331,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15353,24398,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2254752184,,1322077219,,,,,64,34767609,,,12,1500,,40460,16,,6,,
,,,,59744,,,,,,,,syscall_open,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/v7l/neon/vfp/libaudit.so.1,,,,,34743963,,,12,,,,524288,,,,
,,,,59744,,,,,,,,syscall_open,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/v7l/neon/libaudit.so.1,,,,,34787609,,,12,,,,524288,,,,
,,,,59744,,,,,,,,syscall_open,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/v7l/vfp/libaudit.so.1,,,,,34798390,,,12,,,,524288,,,,
,,,,59744,,,,,,,,syscall_open,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/v7l/libaudit.so.1,,,,,34808702,,,12,,,,524288,,,,
,,,,59744,,,,,,,,syscall_open,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/neon/vfp/libaudit.so.1,,,,,34819952,,,12,,,,524288,,,,
,,,,59744,,,,,,,,syscall_open,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/neon/libaudit.so.1,,,,,34830786,,,12,,,,524288,,,,
,,,,59744,,,,,,,,syscall_open,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/vfp/libaudit.so.1,,,,,34846827,,,12,,,,524288,,,,
,,,,59744,,,,,,,,syscall_open,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/libaudit.so.1,,,,,34857817,,,12,,,,524288,,,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,startTracing.sh,,,,,1640856,,1,,3187271779,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15354,24397,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2254752568,,1322077219,,,,,64,34890889,,,12,1500,,40460,16,,6,,
,,,,1,,,,,,,,syscall_open,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,3,,,,,,/etc/ld.so.cache,,,,,34907660,,,12,,,,524288,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,34922452,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_access,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92234054964305,,,12,,,,,,,,
,,,,59744,,,,,,,,syscall_open,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,3,,,,,,/lib/arm-linux-gnueabihf/libaudit.so.1,,,,,34948910,,,12,,,,524288,,,,
,,,,,,,,,,45,,syscall_read,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2124887640,,512,,,,,,,,,,,34478860,,,12,,,,,,,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,startTracing.sh,,,,,1640856,,1,,3187273227,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15355,24396,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2254752952,,1322077219,,,,,64,35010264,,,12,1500,,40460,16,,6,,
,,,,,,,,,,512,,syscall_read,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2124886344,,1040,,,,,,,,,,,34962347,,,12,,,,,,,,
,,,,,,,,,,1040,,syscall_read,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2124886288,,45,,,,,,,,,,,34983181,,,12,,,,,,,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,startTracing.sh,,,,,1640856,,1,,3187274675,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15356,24395,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2254753336,,1322077219,,,,,64,35140211,,,12,1500,,40460,16,,6,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,35149899,,,12,,,,,,,,
,,,,59744,,,,,,,,syscall_open,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/usr/lib/sudo/libselinux.so.1,,,,,35179794,,,12,,,,524288,,,,
,,,,0,,,,,,,,syscall_access,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92234055219929,,,12,,,,,,,,
,,,,59744,,,,,,,,syscall_open,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,3,,,,,,/lib/arm-linux-gnueabihf/libselinux.so.1,,,,,35204846,,,12,,,,524288,,,,
,,,,,,,,,,45,,syscall_read,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2124887616,,512,,,,,,,,,,,35023128,,,12,,,,,,,,
,,,,,,,,,,512,,syscall_read,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2124886200,,1160,,,,,,,,,,,35216044,,,12,,,,,,,,
,,,,,,,,,,1160,,syscall_read,,,,,0,,1544784116,,,startTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2124886144,,45,,,,,,,,,,,35223388,,,12,,,,,,,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,startTracing.sh,,,,,1640856,,1,,3187276123,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15357,24394,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2254753720,,1322077219,,,,,64,35261044,,,12,1500,,40460,16,,6,,
