value,optlen,family,argv,mode,size,_vtids_length,tidptr,parent_comm,count,transport_header_type,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,state,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,uid,saddr,ruid,frag_off,nodep,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,envp,tos,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,,,,,,4096,,syscall_read,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,1152144,,0,,,,,,,,,,,101394821,,,45,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,101398050,,,45,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/etc/modprobe.d/dkms.conf,,,,,101405185,,,45,,,,655360,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,1152144,,127,,,,,,,,,,,101418571,,,45,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,1152144,,0,,,,,,,,,,,101426019,,,45,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,101429092,,,45,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/lib/modprobe.d/fbdev-blacklist.conf,,,,,101437633,,,45,,,,655360,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,1152144,,390,,,,,,,,,,,101450914,,,45,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,1152144,,0,,,,,,,,,,,101502893,,,45,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,101506122,,,45,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/etc/modprobe.d/ipv6.conf,,,,,101513206,,,45,,,,655360,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,1152144,,65,,,,,,,,,,,101526435,,,45,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,1152144,,0,,,,,,,,,,,101536122,,,45,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,101539299,,,45,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.softdep,,,,,101546695,,,45,,,,655360,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,1152144,,55,,,,,,,,,,,101564039,,,45,,,,,,,,
,,,,,,,,,4096,,syscall_read,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,1152144,,0,,,,,,,,,,,101569508,,,45,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,101572737,,,45,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/proc/cmdline,,,,,101578101,,,45,,,,655360,,,,
,,,,,,,,,4095,,syscall_read,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,2123373324,,259,,,,,,,,,,,101606643,,,45,,,,,,,,
,,,,,,,,,3836,,syscall_read,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,2123373583,,0,,,,,,,,,,,101618622,,,45,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,101621382,,,45,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.dep.bin,,,,,101657111,,,45,,,,655360,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,101689715,,,45,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.alias.bin,,,,,101696174,,,45,,,,655360,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,101722996,,,45,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.symbols.bin,,,,,101729298,,,45,,,,655360,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,101755288,,,45,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.builtin.bin,,,,,101761642,,,45,,,,655360,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,101780861,,,45,,,,,,,,
,,,,,,,,,,,sched_process_exit,,,,,0,,547210276,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,15958,,,,,0,,,,3,,,,,,,,,3,,,3,,modprobe8:9,,,,,,,,,,20,,,,,,,102100703,,,45,,,,,,,,
,,16,,,,,,,,,syscall_socket,,,,,0,,1094420552,,,sudoTracing.sh,,,,,638912,,,,,,,,,,,,,,,,3,,,,,,0,,,,231,,,,,,,,,3,,,3,,,,,,,,-93,,,,,,,,,,,92245124840121,,,45,,,,,,9,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,104261943,,,45,,,,,,,,
,,,,,,,,,8192,,syscall_read,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2125903816,,86,,,,,,,,,,,104276266,,,45,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,104345536,,,45,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,104349807,,,45,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/run/systemd/journal/flushed,,,,,92245130239627,,,45,,,,,,,,
,,,,493,,,,,,,syscall_mkdir,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,41,,,,,,,,,2,,,2,/var/log/journal/89caa8f7a5e342689a75e351c1e05987,,,,,,,-2,,,,,,,,,,,92245130261190,,,45,,,,,,,,
,,,,416,,,,,,,syscall_open,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/var/log/journal/89caa8f7a5e342689a75e351c1e05987/system.journal,,,,,104409546,,,45,,,,655426,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/run/systemd/journal/flushed,,,,,92245130311658,,,45,,,,,,,,
,,,,493,,,,,,,syscall_mkdir,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,41,,,,,,,,,2,,,2,/var/log/journal/89caa8f7a5e342689a75e351c1e05987,,,,,,,-2,,,,,,,,,,,92245130322596,,,45,,,,,,,,
,,,,416,,,,,,,syscall_open,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/var/log/journal/89caa8f7a5e342689a75e351c1e05987/system.journal,,,,,104453400,,,45,,,,655426,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,104591473,,,45,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,104602514,,,45,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,104607150,,,45,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,104610587,,,45,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,104615743,,,45,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,104632670,,,45,,,,,,,,
,,,,,,,,,8192,,syscall_read,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2125903816,,124,,,,,,,,,,,104637723,,,45,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,104666108,,,45,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,104669806,,,45,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/run/systemd/journal/flushed,,,,,92245130556553,,,45,,,,,,,,
,,,,493,,,,,,,syscall_mkdir,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,41,,,,,,,,,2,,,2,/var/log/journal/89caa8f7a5e342689a75e351c1e05987,,,,,,,-2,,,,,,,,,,,92245130568845,,,45,,,,,,,,
,,,,416,,,,,,,syscall_open,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/var/log/journal/89caa8f7a5e342689a75e351c1e05987/system.journal,,,,,104700951,,,45,,,,655426,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/run/systemd/journal/flushed,,,,,92245130596813,,,45,,,,,,,,
,,,,493,,,,,,,syscall_mkdir,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,41,,,,,,,,,2,,,2,/var/log/journal/89caa8f7a5e342689a75e351c1e05987,,,,,,,-2,,,,,,,,,,,92245130607542,,,45,,,,,,,,
,,,,416,,,,,,,syscall_open,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/var/log/journal/89caa8f7a5e342689a75e351c1e05987/system.journal,,,,,104738087,,,45,,,,655426,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,104816784,,,45,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,104823503,,,45,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,104827826,,,45,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,104830899,,,45,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,104834545,,,45,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,104848294,,,45,,,,,,,,
,,,,,,,,,8192,,syscall_read,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,2,,,2,,,,,,2125903816,,80,,,,,,,,,,,104852357,,,45,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,104872774,,,45,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,104876367,,,45,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/run/systemd/journal/flushed,,,,,92245130763219,,,45,,,,,,,,
,,,,493,,,,,,,syscall_mkdir,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,41,,,,,,,,,2,,,2,/var/log/journal/89caa8f7a5e342689a75e351c1e05987,,,,,,,-2,,,,,,,,,,,92245130776083,,,45,,,,,,,,
,,,,416,,,,,,,syscall_open,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/var/log/journal/89caa8f7a5e342689a75e351c1e05987/system.journal,,,,,104907461,,,45,,,,655426,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/run/systemd/journal/flushed,,,,,92245130802333,,,45,,,,,,,,
,,,,493,,,,,,,syscall_mkdir,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,41,,,,,,,,,2,,,2,/var/log/journal/89caa8f7a5e342689a75e351c1e05987,,,,,,,-2,,,,,,,,,,,92245130813010,,,45,,,,,,,,
,,,,416,,,,,,,syscall_open,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/var/log/journal/89caa8f7a5e342689a75e351c1e05987/system.journal,,,,,104943346,,,45,,,,655426,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,105035429,,,45,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,105042044,,,45,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,105046419,,,45,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,105049648,,,45,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1086563400,,,systemd-journal,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,105053137,,,45,,,,,,,,
,,,,,,1,,startTracing.sh,,,sched_process_fork,,4026531836,15960,,0,,547210276,15960,,startTracing.sh,,,,,638912,,,6382,,,,15960,,,,,,,,,,,,,,,0,,,,9,,,,,,,,,3,,6382,3,,,,,startTracing.sh,,,,,,,,,,4026531836,,,,106198184,,,45,,,,,,,,
,,,,,,,,,,,syscall_clone,,,,,0,,1094420552,,,startTracing.sh,,,,,638912,,,,,0,,0,,,,,,,,,,,,,,,0,,,,99,,,,,,,,,3,,0,3,,,,18874385,,,,15960,,,,,,,,,,,92245131876182,,,45,,,,,,,,
,,16,,,,,,,,,syscall_socket,,,,,0,,1094420552,,,sudoTracing.sh,,,,,638912,,,,,,,,,,,,,,,,3,,,,,,0,,,,231,,,,,,,,,3,,,3,,,,,,,,-93,,,,,,,,,,,92245128159585,,,45,,,,,,9,,
,,,,,,,,,,,sched_process_exec,,,,15961,0,,547210276,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,15961,,,,,0,,,,8,,,,,,,,,3,,,3,,,,,,,,,,,,,,/sbin/modprobe,,,,,109969937,,,45,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,3,,,3,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92245135994445,,,45,,,,,,,,
,,,,4,,,,,,,syscall_access,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,92245136037153,,,45,,,,,,,,
,,,,3,,,,,,,syscall_open,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,110166603,,,45,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,110191030,,,45,,,,,,,,
,,,,22880,,,,,,,syscall_open,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/usr/lib/arm-linux-gnueabihf/libarmmem.so,,,,,110224780,,,45,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,2128467984,,512,,,,,,,,,,,110238478,,,45,,,,,,,,
,,,,,,,,,1000,,syscall_read,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,2128466728,,1000,,,,,,,,,,,110250249,,,45,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,2128466672,,45,,,,,,,,,,,110256967,,,45,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,110331446,,,45,,,,,,,,
,,,,1,,,,,,,syscall_open,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/etc/ld.so.cache,,,,,110373894,,,45,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,110390769,,,45,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,3,,,3,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92245136285797,,,45,,,,,,,,
,,,,22880,,,,,,,syscall_open,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/lib/arm-linux-gnueabihf/libc.so.6,,,,,110418894,,,45,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,2128467832,,512,,,,,,,,,,,110431029,,,45,,,,,,,,
,,,,,,,,,2880,,syscall_read,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,2128464696,,2880,,,,,,,,,,,110442175,,,45,,,,,,,,
,,,,,,,,,47,,syscall_read,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,3,,,3,,,,,,2128464640,,47,,,,,,,,,,,110454675,,,45,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1094420552,,,kworker/u8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,3,,,3,,,,,,,,0,,,,,,,,,,,110535403,,,45,,,,,,,,
,,,,16384,,,,,,,syscall_open,,,,,0,,1094420552,,,modprobe8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,3,,,3,,,,,,,,0,,,,,,/etc/modprobe.d,,,,,111500764,,,45,,,,673792,,,,
,,,,,,,,,32768,,syscall_getdents64,,,,,0,,1094420552,,,modprobe8:9,,,,,638912,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,3,,,3,,,,,,,,208,,,,,,,,,,,92245137408917,,,45,,,,,,,,13816144
