flag,value,a_nomEvent,gidsetsize,fildes,parent_ns_inum,prio,tidptr,newsp,daddr,content_size,stream_instance_id,parent_tid,clone_flags,old_tid,type,addrlen,grouplist,network_header_type,protocol,buf,pid,dest_port,tot_len,tid,size,_vtids_length,urg_ptr,sgid,flags,source_port,reserved,timestamp,family,cpu_id,mode,pathname,egid,euid,comm,frag_off,ttl,head,saddr,optval,gid,sig,tos,bufsiz,rgid,vtids,count,optlen,stream_id,id,suid,skbaddr,events_discarded,dirent,parent_pid,ret,data_offset,filename,child_tid,ovalue,fd,packet_seq_num,len,uid,tcache,how,child_ns_inum,optname,nodep,name,transport_header_type,state,d_timestamp,window_size,dfd,envp,version,info,cpup,level,argv,which,ruid,seq,ack_seq,checksum,uservaddr,child_pid,parent_comm,child_comm,ihl,p_name
,,syscall_read,,,,,,,,693528,0,,,,,,,,,2127393404,,,,,,,,,,,,48209125,,0,,,,,,,,,,,,,,,,,16384,,0,17,,,0,,,0,,,,,14,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_close,,,,,,,,693528,0,,,,,,,,,,,,,,,,,,,,,48235896,,0,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,14,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_read,,,,,,,,693528,0,,,,,,,,,2127393404,,,,,,,,,,,,48264750,,0,,,,,,,,,,,,,,,,,16384,,0,17,,,0,,,0,,,,,16,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_close,,,,,,,,693528,0,,,,,,,,,,,,,,,,,,,,,48272354,,0,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,16,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_getpid,,,,,,,,693528,0,,,,,,,,,,,,,,,,,,,,,48323240,,0,,,,,,,,,,,,,,,,,,,0,30,,,0,,,1205,,,,,,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,net_dev_queue,,,,,,,1322077219,693528,0,,,,,,,1,6,,,38474,100,,,,0,,24,22,0,48479020,,0,,,,,,16384,64,,1322077235,,,,8,,,,,,0,7863,,3060259768,0,,,,8,,,,,1,114,,,,,,,enxb827eb8ec29a,1,,3980485353,237,,,4,,,,,,,4088984632,3931544864,33280,,,,,5,sshd)0
,,syscall_write,,,,,,,,693528,0,,,,,,,,,10820568,,,,,,,,,,,,48414489,,0,,,,,,,,,,,,,,,,,48,,0,18,,,0,,,48,,,,,3,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,sched_process_exit,,,,20,,,,347576,3,,,,,,,,,,,,,1284,,,,,,,,48761988,,3,,,,,mkdir0,,,,,,,,,,,,,,0,3,,,0,,,,,,,,,1,,,,,,,,,,,3931533290,,,,,,,,,,,,,,,,,,,mkdir0
,,syscall_write,,,,,,,,693528,0,,,,,,,,,591876,,,,,,,,,,,,48899228,,0,,,,,,,,,,,,,,,,,1,,0,18,,,0,,,1,,,,,8,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_getpid,,,,,,,,693528,0,,,,,,,,,,,,,,,,,,,,,49222716,,0,,,,,,,,,,,,,,,,,,,0,30,,,0,,,1205,,,,,,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_close,,,,,,,,693528,0,,,,,,,,,,,,,,,,,,,,,49275321,,0,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,12,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_getpid,,,,,,,,693528,0,,,,,,,,,,,,,,,,,,,,,49319070,,0,,,,,,,,,,,,,,,,,,,0,30,,,0,,,1205,,,,,,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_read,,,,,,,,693528,0,,,,,,,,,2127410023,,,,,,,,,,,,49354747,,0,,,,,,,,,,,,,,,,,1,,0,17,,,0,,,1,,,,,6,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_read,,,,,,,,693528,0,,,,,,,,,2127410023,,,,,,,,,,,,49368810,,0,,,,,,,,,,,,,,,,,1,,0,17,,,0,,,-11,,,,,6,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_read,,,,,,,,693528,0,,,,,,,,,2127393588,,,,,,,,,,,,49383914,,0,,,,,,,,,,,,,,,,,16384,,0,17,,,0,,,128,,,,,3,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,net_dev_queue,,,,,,,1322077219,693528,0,,,,,,,1,6,,,38474,180,,,,0,,24,22,0,49438862,,0,,,,,,16384,64,,1322077235,,,,8,,,,,,0,7864,,3060259768,0,,,,8,,,,,1,194,,,,,,,enxb827eb8ec29a,1,,3980485353,248,,,4,,,,,,,4088984680,3931544992,33199,,,,,5,sshd)0
,,syscall_write,,,,,,,,693528,0,,,,,,,,,10820616,,,,,,,,,,,,49408654,,0,,,,,,,,,,,,,,,,,128,,0,18,,,0,,,128,,,,,3,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_close,,,,,,,,693528,0,,,,,,,,,,,,,,,,,,,,,49527612,,0,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,11,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_getpid,,,,,,,,693528,0,,,,,,,,,,,,,,,,,,,,,49615632,,0,,,,,,,,,,,,,,,,,,,0,30,,,0,,,1205,,,,,,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,net_dev_queue,,,,,,,1322077219,693528,0,,,,,,,1,6,,,38474,116,,,,0,,24,22,0,49687507,,0,,,,,,16384,64,,1322077235,,,,8,,,,,,0,7865,,3060259000,0,,,,8,,,,,1,130,,,,,,,enxb827eb8ec29a,1,,3980485353,248,,,4,,,,,,,4088984808,3931544992,33262,,,,,5,sshd)0
,,syscall_write,,,,,,,,693528,0,,,,,,,,,10820744,,,,,,,,,,,,49666882,,0,,,,,,,,,,,,,,,,,64,,0,18,,,0,,,64,,,,,3,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_read,,,,,,,,693528,0,,,,,,,,,2127393588,,,,,,,,,,,,50790733,,0,,,,,,,,,,,,,,,,,16384,,0,17,,,0,,,48,,,,,3,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,net_dev_queue,,,,,,,1322077219,693528,0,,,,,,,1,6,,,38474,52,,,,0,,16,22,0,109768712,,0,,,,,,16384,64,,1322077235,,,,8,,,,,,0,7866,,3103191616,0,,,,8,,,,,1,66,,,,,,,enxb827eb8ec29a,1,,3980485353,248,,,4,,,,,,,4088984872,3931545040,33325,,,,,5,swapper/0
,,net_dev_queue,,,,,,,1322077219,693528,0,,,,,,,1,6,,,38474,52,,,,0,,16,22,0,110385064,,0,,,,,,16384,64,,1322077235,,,,8,,,,,,0,7867,,3103193920,0,,,,8,,,,,1,66,,,,,,,enxb827eb8ec29a,1,,3980485353,258,,,4,,,,,,,4088984872,3931545168,33324,,,,,5,swapper/0
,,syscall_read,,,,,,,,693528,0,,,,,,,,,2127393588,,,,,,,,,,,,110488241,,0,,,,,,,,,,,,,,,,,16384,,0,17,,,0,,,128,,,,,3,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_write,,,,,,,,693528,0,,,,,,,,,2127408524,,,,,,,,,,,,110584283,,0,,,,,,,,,,,,,,,,,5,,0,18,,,0,,,5,,,,,5,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_write,,,,,,,,693528,0,,,,,,,,,10792232,,,,,,,,,,,,110613814,,0,,,,,,,,,,,,,,,,,19,,0,18,,,0,,,19,,,,,5,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_pipe,,910,,,,,,693528,0,,,,,,,,,,,,,,,,,,,,,191370891005,,0,,,,,,,,,,,,,,,,,,,0,44,,,0,,,0,,,,,,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_pipe,,1112,,,,,,693528,0,,,,,,,,,,,,,,,,,,,,,191370929860,,0,,,,,,,,,,,,,,,,,,,0,44,,,0,,,0,,,,,,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_read,,,,,,,,539448,1,,,,,,,,,2127409952,,,,,,,,,,,,110668814,,1,,,,,,,,,,,,,,,,,4,,0,17,,,0,,,4,,,,,6,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_pipe,,1415,,,,,,693528,0,,,,,,,,,,,,,,,,,,,,,191370945328,,0,,,,,,,,,,,,,,,,,,,0,44,,,0,,,0,,,,,,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_read,,,,,,,,539448,1,,,,,,,,,10786928,,,,,,,,,,,,110687824,,1,,,,,,,,,,,,,,,,,20,,0,17,,,0,,,20,,,,,6,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,sched_process_fork,,,4026531836,,,,,693528,0,1205,,,,,,,,,,,,,,1,,,,,,111977821,,0,,,,,,,,,,,,,,,,1285,,,0,9,,,0,,1205,,,,1285,,,1,,,,,4026531836,,,,,,3980485353,,,,,,,,,,,,,,,1285,sshd)0,sshd)0,,sshd)0
,,syscall_clone,,,,,,0,,693528,0,0,18874385,,,,,,,,,,,,,,,,,,,191370993245,,0,,,,,,,,,,,,,,,,,,,0,99,,,0,,,1285,,,0,,,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_close,,,,,,,,693528,0,,,,,,,,,,,,,,,,,,,,,112105789,,0,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,9,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_close,,,,,,,,693528,0,,,,,,,,,,,,,,,,,,,,,112113446,,0,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,12,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_close,,,,,,,,693528,0,,,,,,,,,,,,,,,,,,,,,112119487,,0,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,15,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_set_robust_list,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,,,,191372448033,,1,,,,,,,,1986596976,,,,,,,,,,,0,282,,,0,,,0,,,,,,1,12,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_getpid,,,,,,,,693528,0,,,,,,,,,,,,,,,,,,,,,112216622,,0,,,,,,,,,,,,,,,,,,,0,30,,,0,,,1205,,,,,,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_getpid,,,,,,,,693528,0,,,,,,,,,,,,,,,,,,,,,112370216,,0,,,,,,,,,,,,,,,,,,,0,30,,,0,,,1205,,,,,,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_close,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,,,,112521049,,1,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,4,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_setsid,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,,,,191372791365,,1,,,,,,,,,,,,,,,,,,,0,62,,,0,,,1285,,,,,,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_close,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,,,,112596309,,1,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,10,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_close,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,,,,112613340,,1,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,9,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_close,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,,,,112617090,,1,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,11,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_close,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,,,,112622923,,1,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,12,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_close,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,,,,112626517,,1,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,14,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_close,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,,,,112631778,,1,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,15,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,net_dev_queue,,,,,,,1322077219,693528,0,,,,,,,1,6,,,38474,164,,,,0,,24,22,0,112765423,,0,,,,,,16384,64,,1322077235,,,,8,,,,,,0,7868,,3060259000,0,,,,8,,,,,1,178,,,,,,,enxb827eb8ec29a,1,,3980485353,258,,,4,,,,,,,4088984872,3931545168,33211,,,,,5,sshd)0
,,syscall_write,,,,,,,,693528,0,,,,,,,,,10820808,,,,,,,,,,,,112672715,,0,,,,,,,,,,,,,,,,,112,,0,18,,,0,,,112,,,,,3,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_getuid,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,,,,191373532978,,1,,,,,,,,,,,,,,,,,,,0,160,,,0,,,1000,,,,,,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_geteuid,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,,,,191373541416,,1,,,,,,,,,,,,,,,,,,,0,162,,,0,,,1000,,,,,,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_getuid,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,,,,191373547353,,1,,,,,,,,,,,,,,,,,,,0,160,,,0,,,1000,,,,,,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_geteuid,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,,,,191373550582,,1,,,,,,,,,,,,,,,,,,,0,162,,,0,,,1000,,,,,,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_close,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,,,,113857972,,1,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,3,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_close,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,,,,113864118,,1,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,13,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_getpid,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,,,,113873025,,1,,,,,,,,,,,,,,,,,,,0,30,,,0,,,1285,,,,,,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_open,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,673792,,,113924274,,1,0,,,,,,,,,,,,,,,,,,0,19,,,0,,,3,,/proc/sshd)0/fd,,,,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_getdents64,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,,,,191374352716,,1,,,,,,,,,,,,,,,,,32768,,0,178,,,0,10820976,,240,,,,,3,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_close,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,,,,114234065,,1,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,5,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_close,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,,,,114240992,,1,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,6,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_close,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,,,,114245784,,1,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,7,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_close,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,,,,114250211,,1,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,8,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_getdents64,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,,,,191374516569,,1,,,,,,,,,,,,,,,,,32768,,0,178,,,0,10820976,,0,,,,,3,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_close,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,,,,114261565,,1,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,3,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_chdir,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,,,,114280471,,1,,,,,,,,,,,,,,,,,,,0,25,,,0,,,0,,/home/pi,,,,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_getpid,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,,,,114301565,,1,,,,,,,,,,,,,,,,,,,0,30,,,0,,,1285,,,,,,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_open,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,673792,,,114311878,,1,0,,,,,,,,,,,,,,,,,,0,19,,,0,,,3,,/proc/sshd)0/fd,,,,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_getdents64,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,,,,191374602142,,1,,,,,,,,,,,,,,,,,32768,,0,178,,,0,10820976,,144,,,,,3,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_getdents64,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,,,,191374620423,,1,,,,,,,,,,,,,,,,,32768,,0,178,,,0,10820976,,0,,,,,3,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_close,,,,,,,,539448,1,,,,,,,,,,,,,,,,,,,,,114364221,,1,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,3,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_read,,,,,,,,693528,0,,,,,,,,,2127393588,,,,,,,,,,,,114527033,,0,,,,,,,,,,,,,,,,,16384,,0,17,,,0,,,80,,,,,3,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_getpid,,,,,,,,693528,0,,,,,,,,,,,,,,,,,,,,,114663543,,0,,,,,,,,,,,,,,,,,,,0,30,,,0,,,1205,,,,,,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,net_dev_queue,,,,,,,1322077219,693528,0,,,,,,,1,6,,,38474,116,,,,0,,24,22,0,114808074,,0,,,,,,16384,64,,1322077235,,,,8,,,,,,0,7869,,3060259000,0,,,,8,,,,,1,130,,,,,,,enxb827eb8ec29a,1,,3980485353,258,,,4,,,,,,,4088984984,3931545248,33258,,,,,5,sshd)0
,,syscall_write,,,,,,,,693528,0,,,,,,,,,10820920,,,,,,,,,,,,114757554,,0,,,,,,,,,,,,,,,,,64,,0,18,,,0,,,64,,,,,3,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_read,,,,,,,,693528,0,,,,,,,,,2127393588,,,,,,,,,,,,115876822,,0,,,,,,,,,,,,,,,,,16384,,0,17,,,0,,,80,,,,,3,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_write,,,,,,,,693528,0,,,,,,,,,2127408524,,,,,,,,,,,,115969790,,0,,,,,,,,,,,,,,,,,5,,0,18,,,0,,,5,,,,,5,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_write,,,,,,,,693528,0,,,,,,,,,10792232,,,,,,,,,,,,116000155,,0,,,,,,,,,,,,,,,,,12,,0,18,,,0,,,12,,,,,5,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_pipe,,912,,,,,,693528,0,,,,,,,,,,,,,,,,,,,,,191376276565,,0,,,,,,,,,,,,,,,,,,,0,44,,,0,,,0,,,,,,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_read,,,,,,,,539448,1,,,,,,,,,2127409952,,,,,,,,,,,,116043019,,1,,,,,,,,,,,,,,,,,4,,0,17,,,0,,,4,,,,,6,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_pipe,,1516,,,,,,693528,0,,,,,,,,,,,,,,,,,,,,,191376317190,,0,,,,,,,,,,,,,,,,,,,0,44,,,0,,,0,,,,,,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_read,,,,,,,,539448,1,,,,,,,,,10786928,,,,,,,,,,,,116062602,,1,,,,,,,,,,,,,,,,,13,,0,17,,,0,,,13,,,,,6,1,,,,,,,,,,,7912963952,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_pipe,,1718,,,,,,693528,0,,,,,,,,,,,,,,,,,,,,,191376331565,,0,,,,,,,,,,,,,,,,,,,0,44,,,0,,,0,,,,,,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,sched_process_exec,,,,,,,,440384,2,,,1285,,,,,,,,,,1285,,,,,,,,116695726,,2,,,,,,,,,,,,,,,,,,,0,8,,,0,,,,,/bin/bash,,,,1,,,,,,,,,,,3966811898,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_execve,,,,,,,,440384,2,,,,,,,,,,,,,,,,,,,,,38521545,,2,,,,,,,,,,,,,,,,,,,0,24,,,0,,,0,,/bin/mkdir,,,,1,,,,,,,,,,,7933623796,,,17657864,,,,,17661288,,,,,,,,,,,bash)0
,,syscall_access,,,,,,,,440384,2,,,,,,,,,,,,,,,,,,,,,191377208125,,2,0,,,,,,,,,,,,,,,,,,0,36,,,0,,,-2,,/etc/ld.so.nohwcap,,,,1,,,,,,,,,,,7933623796,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_access,,,,,,,,440384,2,,,,,,,,,,,,,,,,,,,,,191377290365,,2,4,,,,,,,,,,,,,,,,,,0,36,,,0,,,0,,/etc/ld.so.preload,,,,1,,,,,,,,,,,7933623796,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_open,,,,,,,,440384,2,,,,,,,,,,,,,,,,,,524288,,,117053798,,2,3,,,,,,,,,,,,,,,,,,0,19,,,0,,,3,,/etc/ld.so.preload,,,,1,,,,,,,,,,,7933623796,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_close,,,,,,,,440384,2,,,,,,,,,,,,,,,,,,,,,117105777,,2,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,3,1,,,,,,,,,,,7933623796,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_open,,,,,,,,440384,2,,,,,,,,,,,,,,,,,,524288,,,117160256,,2,10592,,,,,,,,,,,,,,,,,,0,19,,,0,,,3,,/usr/lib/arm-linux-gnueabihf/libarmmem.so,,,,1,,,,,,,,,,,7933623796,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_read,,,,,,,,440384,2,,,,,,,,,2127214384,,,,,,,,,,,,37787016,,2,,,,,,,,,,,,,,,,,3523,,0,17,,,0,,,512,,,,,3,1,,,,,,,,,,,7933623796,,,,,,,,,,,,,,,,,,,bash)0
,,syscall_read,,,,,,,,440384,2,,,,,,,,,2127213128,,,,,,,,,,,,117186350,,2,,,,,,,,,,,,,,,,,512,,0,17,,,0,,,1000,,,,,3,1,,,,,,,,,,,7933623796,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_read,,,,,,,,440384,2,,,,,,,,,2127213072,,,,,,,,,,,,117212860,,2,,,,,,,,,,,,,,,,,1000,,0,17,,,0,,,45,,,,,3,1,,,,,,,,,,,7933623796,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_close,,,,,,,,440384,2,,,,,,,,,,,,,,,,,,,,,117352651,,2,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,3,1,,,,,,,,,,,7933623796,,,,,,,,,,,,,,,,,,,sshd)0
,,sched_process_fork,,,4026531836,,,,,693528,0,1205,,,,,,,,,,,,,,1,,,,,,117406089,,0,,,,,,,,,,,,,,,,1286,,,0,9,,,0,,1205,,,,1286,,,1,,,,,4026531836,,,,,,3980485353,,,,,,,,,,,,,,,1286,sshd)0,sshd)0,,sshd)0
,,syscall_open,,,,,,,,440384,2,,,,,,,,,,,,,,,,,,524288,,,117422182,,2,1,,,,,,,,,,,,,,,,,,0,19,,,0,,,3,,,,,,1,,,,,,,,,,,7933623796,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_close,,,,,,,,440384,2,,,,,,,,,,,,,,,,,,,,,117462703,,2,,,,,,,,,,,,,,,,,,,0,20,,,0,,,0,,,,,3,1,,,,,,,,,,,7933623796,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_clone,,,,,,0,,693528,0,0,18874385,,,,,,,,,,,,,,,,,,,191376379377,,0,,,,,,,,,,,,,,,,,,,0,99,,,0,,,1286,,,0,,,1,,,,,,,,,,,7960970706,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_access,,,,,,,,440384,2,,,,,,,,,,,,,,,,,,,,,191377750676,,2,0,,,,,,,,,,,,,,,,,,0,36,,,0,,,-2,,/etc/ld.so.nohwcap,,,,1,,,,,,,,,,,7933623796,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_open,,,,,,,,440384,2,,,,,,,,,,,,,,,,,,524288,,,117523745,,2,10592,,,,,,,,,,,,,,,,,,0,19,,,0,,,3,,/lib/arm-linux-gnueabihf/libtinfo.so.5,,,,1,,,,,,,,,,,7933623796,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_read,,,,,,,,440384,2,,,,,,,,,2127214232,,,,,,,,,,,,117225360,,2,,,,,,,,,,,,,,,,,45,,0,17,,,0,,,512,,,,,3,1,,,,,,,,,,,7933623796,,,,,,,,,,,,,,,,,,,sshd)0
,,syscall_read,,,,,,,,440384,2,,,,,,,,,2127212896,,,,,,,,,,,,117561505,,2,,,,,,,,,,,,,,,,,512,,0,17,,,0,,,1080,,,,,3,1,,,,,,,,,,,7933623796,,,,,,,,,,,,,,,,,,,sshd)0
